公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京科创恒利科技有限公司,科创恒利,150-500人,不需要融资,朝阳区,算法工程师(J10376),应届毕业生,本科,20k-30k,五险一金
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,AI算法工程师,1-3年,硕士,20k-40k,高奖金
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法工程师-顺风车(J171201014),1-3年,本科,20k-30k,核心业务 技术挑战大 诱人福利
北京复华卓越商业管理有限公司,复华控股,2000人以上,不需要融资,朝阳区,算法开发工程师,3-5年,大专,15k-30k,提升空间大
北京撞见国际旅行社有限公司,撞见旅行,50-150人,不需要融资,朝阳区,算法开发工程师,3-5年,本科,20k-35k,"五险一金,绩效奖金,通话补贴,餐补"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,算法工程师,1-3年,本科,15k-30k,"发展空间大,福利多,大牛多,带薪年假"
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,算法/机器学习,1-3年,本科,15k-30k,"技术大牛多,技术驱动型,弹性工作,成长空间大"
北京大视景科技有限公司,大视景,15-50人,不需要融资,海淀区,算法工程师,不限,硕士,15k-30k,"七险一金,年底双薪,福利多多,工作氛围好"
北京联世传奇网络技术有限公司,联世传奇,15-50人,不需要融资,朝阳区,算法工程师,1-3年,本科,15k-25k,"五险一金,法定节假日,带薪年假,员工旅游"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法,3-5年,硕士,20k-40k,"薪资福利,核心业务,成长空间"
北京大云新动力科技有限公司,大云,15-50人,不需要融资,海淀区,大数据算法工程师,3-5年,本科,15k-30k,"央企单位,政府项目,大数据"
北京奇安信科技有限公司,360企业安全,2000人以上,不需要融资,朝阳区,大数据算法工程师,1-3年,本科,20k-30k,"知名大厂,技术氛围浓,技术大牛多,技术成长快"
北京捷通华声科技股份有限公司,捷通华声,150-500人,不需要融资,海淀区,输入法算法工程师（IME),1-3年,硕士,20k-40k,公司氛围好 技术大拿多 项目奖金
因诺（上海）资产管理有限公司,因诺,15-50人,不需要融资,西城区,算法交易工程师,1-3年,硕士,15k-25k,"超牛团队,扁平管理,优厚待遇,成长空间"
北京寻宝天行网络技术有限公司,寻宝天行,50-150人,不需要融资,朝阳区,人工智能算法工程师,5-10年,本科,20k-40k,"六险一金,年底奖金,带薪年假,背景强大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法工程师,3-5年,本科,20k-40k,"弹性工作,免费班车,免费晚餐,出行独角兽"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,算法工程师,3-5年,本科,15k-30k,"平台大,前景好,团队牛"
爱国者电子科技有限公司,爱国者电子,150-500人,不需要融资,海淀区,算法工程师（运动控制）,3-5年,硕士,15k-30k,"可穿戴,空间,项目自主,产品全周期"
北京小度信息科技有限公司,百度外卖,2000人以上,不需要融资,海淀区,策略算法工程师,1-3年,本科,19k-38k,"薪资丰厚,发展空间大,晋升机会多,最多5个字"
北京清华同衡规划设计研究院有限公司,清华同衡,500-2000人,不需要融资,海淀区,模型算法工程师,1-3年,硕士,15k-25k,"清华国企,福利待遇好,发挥空间大,高层重视"
北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,推荐算法工程师,1-3年,本科,15k-30k,"硅谷氛围,高手如云,零食水果,六险一金"
尊嘉金融控股有限公司,尊嘉金控,50-150人,不需要融资,朝阳区,推荐算法工程师,不限,本科,20k-40k,"互联网券商,年底多薪,高价值期权,大数据AI"
河北乐聘网络科技有限公司,乐聘网络科技,150-500人,不需要融资,朝阳区,推荐算法工程师,1-3年,本科,20k-30k,"领导好,成长快"
顺丰科技有限公司,顺丰科技有限公司,500-2000人,不需要融资,海淀区,运筹优化算法工程师,不限,博士,20K-40K,"弹性工作,扁平管理"
北京捷通华声科技股份有限公司,捷通华声,150-500人,不需要融资,海淀区,语言模型训练算法工程师,1-3年,硕士,20k-40k,福利待遇好，有发展前景，半年调薪
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,推荐算法工程师-玩乐事业部,3-5年,本科,20k-40k,五险一金 弹性工作 良好的团队氛围 健身房
迈飓骇（上海）科技有限公司,迈飓骇,50-150人,不需要融资,海淀区,推荐算法工程师,3-5年,本科,20k-40k,"技术大牛,公司气氛好,妹子多"
珠海随变科技有限公司,必要商城,50-150人,不需要融资,朝阳区,图像算法工程师,3-5年,本科,15k-30k,"首家C2M,六险一金,盈利平台,千万用户"
北京创源微致软件有限公司,创源微致,150-500人,不需要融资,海淀区,图像算法工程师,3-5年,硕士,20k-40k,"公司配股,丰厚年终奖,五险一金,上市前景"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级/资深算法工程师,1-3年,本科,20k-40k,"带薪年假,晋升机会多,商业保险,免费晚餐"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,Rank算法工程师,3-5年,本科,20k-40k,"核心部门,核心业务,超强战队,超强平台"
北京小度信息科技有限公司,百度外卖,2000人以上,不需要融资,海淀区,算法建模工程师,不限,本科,15k-30k,较大发展空间
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法开发工程师（搜索方向）-平台事业部,3-5年,本科,15k-30k,"16薪起,行业大牛,工作环境好,福利优厚"
北京捷通华声科技股份有限公司,捷通华声,150-500人,不需要融资,海淀区,视频分析算法工程师,1-3年,硕士,20k-40k,福利待遇好，有发展前景，半年调薪
北京虎鲸跳跃科技有限公司,虎鲸科技,15-50人,不需要融资,海淀区,图像算法工程师,1-3年,硕士,20k-40k,"五险一金,年底双薪"
北京大海云川科技有限公司,HYDATA,150-500人,不需要融资,海淀区,算法产品经理,3-5年,本科,15k-30k,"工作室模式,发展空间大,弹性时间,绩效奖金"
广东欧珀移动通信有限公司,OPPO,2000人以上,不需要融资,海淀区,高级搜索算法工程师,3-5年,本科,20k-40k,亿级用户 全新业务 给力薪酬
北京太合音乐文化发展有限公司,太合音乐（百度音乐）,500-2000人,不需要融资,朝阳区,音视频算法工程师,3-5年,不限,15k-30k,"技术氛围好,高手多"
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,机器人AI算法工程师-北京-00933,1-3年,本科,20k-40k,"年终高,福利好,激励大,出国旅游"
北京顺丰同城科技有限公司,顺丰同城科技,500-2000人,不需要融资,海淀区,新物流算法工程师,1-3年,本科,20k-40k,"互联网背景,工作环境好,七险一金,年轻化团队"
中化石油有限公司,中化能源科技有限公司,2000人以上,不需要融资,海淀区,高级大数据算法专家,5-10年,本科,20k-40k,"充分授权,管理简化,体制创新,目标导向"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法工程师,1-3年,本科,18k-36k,"六险一金,弹性工作,免费下午茶,核心业务"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,高级算法工程师,1-3年,本科,20k-40k,"大平台,高福利"
北京捷通华声科技股份有限公司,捷通华声,150-500人,不需要融资,海淀区,语音合成算法工程师（TTS）,1-3年,硕士,20k-40k,人工智能 项目奖金 五险一金 半年调薪
广州酷狗计算机科技有限公司,酷狗音乐,500-2000人,不需要融资,朝阳区,ZBBU-图像处理算法工程师,不限,本科,15k-25k,"六险一金,绩效奖金,13薪,餐补等"
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,FPGA算法工程师-北京-01230,不限,本科,20k-40k,"数字货币,芯片设计,AI"
北京复华卓越商业管理有限公司,复华控股,2000人以上,不需要融资,朝阳区,NLP算法工程师,1-3年,本科,20k-40k,"绩效奖金,五险一金,通讯补助,餐补"
北京博创时代科技有限公司,博创时代,少于15人,不需要融资,朝阳区,大数据算法研究员,1-3年,硕士,15k-25k,"扁平化管理,五险一金,地铁直达,办公环境优"
北京世纪超星信息技术发展有限责任公司,世纪超星,2000人以上,不需要融资,海淀区,自然语言算法工程师,1-3年,本科,15K-25K,核心产品 弹性时间 工作环境好
佳讯飞鸿（北京）智能科技研究院有限公司,佳讯飞鸿智能科技研究院,50-150人,不需要融资,海淀区,人工智能工程师（视频分析算法研发）,3-5年,硕士,20k-30k,"五险一金,补充医疗,餐补,节日福利"
芯视界（北京）科技有限公司,芯视界（北京）科技有限公司,50-150人,不需要融资,海淀区,图像算法工程师,不限,硕士,20k-35k,"技术领域,研发支持,优秀团队,丰厚待遇"
顺丰科技有限公司,顺丰科技有限公司,500-2000人,不需要融资,海淀区,智能物流算法工程师,1-3年,本科,18k-36k,"五险一金,带薪年假,集团北京,弹性工作"
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,算法/数据挖掘（风控）,1-3年,硕士,15k-25k,"福利待遇好,技术驱动型,弹性工作,成长空间大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深／专家算法工程师(J170622027),不限,不限,20k-40k,广阔平台、极速成长、诱人福利
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,AI算法工程师,3-5年,本科,20k-30k,"平台大,技术氛围好"
北京复华卓越商业管理有限公司,复华控股,2000人以上,不需要融资,朝阳区,NLP算法工程师,3-5年,大专,15k-30k,提升空间大
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,算法/机器学习（风控）,1-3年,本科,15k-30k,"技术大牛多,技术驱动型,弹性工作,午餐晚餐"
顺丰科技有限公司,顺丰科技有限公司,500-2000人,不需要融资,海淀区,机器学习算法工程师,3-5年,本科,18k-36k,"集团背景,团队优秀,成长速度快,五险一金"
北京太合音乐文化发展有限公司,太合音乐（百度音乐）,500-2000人,不需要融资,朝阳区,推荐算法架构师,5-10年,硕士,20k-40k,"牛人多,平台大,发展好"
凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,东城区,机器学习算法,3-5年,本科,20k-35k,"部门大牛多,扁平化管理,六险一金,平台前景好"
广东欧珀移动通信有限公司,OPPO,2000人以上,不需要融资,朝阳区,高级机器学习算法工程师,3-5年,本科,20k-35k,"亿级用户,高速发展,组织氛围好,给力薪酬"
广州酷狗计算机科技有限公司,酷狗音乐,500-2000人,不需要融资,朝阳区,ZBBU-图像识别算法工程师,1-3年,本科,15k-25k,"六险一金,13薪,绩效奖金,餐补等"
北京虎鲸跳跃科技有限公司,虎鲸科技,15-50人,不需要融资,海淀区,NLP算法工程师,1-3年,本科,20k-35k,"创业团队,成长空间大,老司机,待遇从优"
天地融软件（北京）有限公司,天地融,500-2000人,不需要融资,海淀区,人脸识别算法工程师,不限,硕士,15k-25k,"弹性工时,交通补助,饭补,绩效奖金"
北京恒昌利通投资管理有限公司,恒昌利通,2000人以上,不需要融资,朝阳区,机器学习（算法）工程师,1-3年,本科,15k-30k,地铁周边 餐补 晋升空间大 五险一金
平安科技（深圳）有限公司,平安科技,2000人以上,不需要融资,朝阳区,机器学习算法工程师或专家（北京）,不限,硕士,15k-30k,"世界50强,带薪年假,节日福利,绩效丰厚"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法工程师/架构师,3-5年,本科,20k-40k,期权激励，六险一金，BAT团队，福利最全
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,信号处理算法工程师,1-3年,本科,17k-34k,"五险一金,带薪休假"
顺丰科技有限公司,顺丰科技有限公司,500-2000人,不需要融资,海淀区,视觉算法高级工程师—深圳,3-5年,本科,20k-40k,"挑战大,前景广,弹性上班"
北京顺丰同城科技有限公司,顺丰同城科技,500-2000人,不需要融资,海淀区,人工智能 / 机器学习算法工程师,1-3年,本科,20k-40k,"互联网背景,工作环境好,七险一金,年轻化团队"
都科摩（北京）通信技术研究中心有限公司,都科摩,50-150人,不需要融资,海淀区,机器学习算法工程师,不限,本科,21k-38k,"六险一金,北京户口,弹性工作,水果零食"
北京小鸟看看科技有限公司,Pico VR （小鸟看看）,150-500人,不需要融资,海淀区,深度学习算法工程师,1-3年,硕士,20k-40k,"风口行业,产品新锐,团队靠谱,公司稳定"
平安科技（深圳）有限公司,平安科技,2000人以上,不需要融资,朝阳区,自然语言处理算法工程师或专家（北京）,不限,硕士,15k-30k,"世界50强,带薪年假,节日福利,绩效丰厚"
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,深度学习算法工程师,3-5年,本科,20k-40k,"深度学习,图像算法"
